"parcelId","BuildingType","PrimaryPropertyType","LargestPropertyUseType","YearBuilt","NumberofBuildings","NumberofFloors","SourceEUI","PropertyGFATotal","ENERGYSTARScore","SiteEnergyUse","Building Quality","Construction Class","Elevators","Heating System","Shape","Sprinklers"
"7666206483","NonResidential","Other","Other - Entertainment/Public Assembly",1999,1,3,125.0999985,1172127,NA,58761304,"EXCELLENT","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Very Irreg","Yes"
"7666206720","NonResidential","Hotel","Hotel",2005,1,9,183,168449,"64",12726789,"AVERAGE/GOOD","REINFORCED CONCRETE","Yes","WARMED AND COOLED AIR","Very Irreg","Yes"
"7821200700","SPS-District K-12","K-12 School","K-12 School",1997,1,4,60.79999924,241066,"79",7791957,"AVERAGE","MASONRY",NA,"HOT WATER","Rect or Slight Irreg","No"
"8632880000","NonResidential","Other","Parking",2008,1,6,285.7000122,419848,NA,9134963,"GOOD","WOOD FRAME","No","HEAT PUMP","Long Rect or Irreg","Yes"
"8681450000","NonResidential","Mixed Use Property","Multifamily Housing",2002,1,4,291.3999939,110785,NA,10557910,"GOOD","STRUCTURAL STEEL","Yes","ELECTRIC","Very Irreg","Yes"
"8729690000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2003,1,7,175.3999939,116947,NA,10040121,"GOOD","STRUCTURAL STEEL","Yes","COMPLETE HVAC","Long Rect or Irreg","Yes"
"7972603210","SPS-District K-12","K-12 School","K-12 School",1999,1,1,91.40000153,71714,"87",2371358,"GOOD","MASONRY",NA,"HOT WATER","Very Irreg","Yes"
"8033700250","NonResidential","Warehouse","Non-Refrigerated Warehouse",1991,1,3,21.70000076,75397,"91",549181.375,"AVERAGE/GOOD","MASONRY","Yes","HEAT PUMP","Rect or Slight Irreg","Yes"
"8592900105","NonResidential","Senior Care Community","Senior Care Community",1999,1,5,254.3000031,102796,NA,10105379,"AVERAGE","MASONRY","Yes","COMPLETE HVAC","Long Rect or Irreg","Yes"
"8702100050","SPS-District K-12","K-12 School","K-12 School",2002,1,2,90,208981,"80",8164853,"GOOD/EXCELLENT","MASONRY",NA,"WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"8725600350","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1909,1,6,156.8000031,51976,"34",4189569.25,"AVERAGE","MASONRY",NA,"HOT WATER","Rect or Slight Irreg","No"
"8816400900","NonResidential","K-12 School","K-12 School",1928,1,2,26.29999924,55653,"98",1377627,"LOW COST","WOOD FRAME",NA,"HOT WATER","Rect or Slight Irreg","No"
"8817400055","NonResidential","Hotel","Hotel",1931,1,16,186.8999939,106860,"49",11935719,"AVERAGE/GOOD","REINFORCED CONCRETE","Yes","HOT WATER","Rect or Slight Irreg","Yes"
"8822900465","NonResidential","Small- and Mid-Sized Office","Office",1972,1,5,170.3999939,50759,"62",3147042,"GOOD","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"8823902255","NonResidential","Worship Facility","Worship Facility",1952,1,2,81,56772,"46",2439484.75,"AVERAGE","REINFORCED CONCRETE",NA,"HOT WATER","Rect or Slight Irreg","No"
"8823902325","NonResidential","Worship Facility","Worship Facility",1952,1,3,96.90000153,103000,"42",4854429.5,"AVERAGE","REINFORCED CONCRETE",NA,"HOT WATER","Rect or Slight Irreg","No"
"8826900005","SPS-District K-12","K-12 School","K-12 School",2006,1,3,96.80000305,269297,"80",10498344,"GOOD","MASONRY",NA,"HOT WATER","Very Irreg","Yes"
"8827900180","SPS-District K-12","K-12 School","K-12 School",2001,1,3,82.40000153,75174,"77",2733846,"AVERAGE","MASONRY",NA,"HOT & CHILLED WATER","Rect or Slight Irreg","Yes"
"9270200005","SPS-District K-12","K-12 School","K-12 School",2003,1,3,80.80000305,75214,"88",2334260,"GOOD/EXCELLENT","MASONRY",NA,"FORCED AIR UNIT","Rect or Slight Irreg","Yes"
"9278300005","SPS-District K-12","K-12 School","K-12 School",2005,1,3,74.59999847,134918,"91",3822102.5,"GOOD/EXCELLENT","MASONRY",NA,"HOT WATER","Rect or Slight Irreg","No"
"9344400300","SPS-District K-12","K-12 School","K-12 School",1991,1,2,110.3000031,64414,"67",2295176.5,"AVERAGE","MASONRY",NA,"HEAT PUMP","Rect or Slight Irreg","No"
"9528103775","SPS-District K-12","K-12 School","K-12 School",1927,1,3,74.40000153,92437,"78",4626443,"GOOD","REINFORCED CONCRETE",NA,"FORCED AIR UNIT","Rect or Slight Irreg","Yes"
"2141290000","NonResidential","Other","Other - Entertainment/Public Assembly",1914,1,7,142.3999939,128766,NA,6057410,"AVERAGE","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"2301950000","NonResidential","Residence Hall","Residence Hall/Dormitory",1913,1,9,113.5,107572,"76",5572503,"AVERAGE","REINFORCED CONCRETE","Yes","STEAM","Rect or Slight Irreg","Yes"
"2302700000","NonResidential","Other","Other",1955,1,15,962.0999756,230880,NA,62197176,"AVERAGE","STRUCTURAL STEEL","Yes","(unknown)","Rect or Slight Irreg",NA
"3388120000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1917,1,4,80.80000305,56617,"15",1986611.375,"AVERAGE/GOOD","MASONRY","Yes","ELECTRIC WALL","Rect or Slight Irreg","Yes"
"3993000000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2009,1,6,133.8999939,56745,"54",2473962.5,"AVERAGE","WOOD FRAME","Yes","ELECTRIC","Very Irreg","Yes"
"6434000000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",2003,1,4,193.3999939,67920,NA,2772124.75,"GOOD","MASONRY","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"7549802085","SPS-District K-12","K-12 School","K-12 School",2007,1,3,88.09999847,204961,"94",8190809,"AVERAGE","MASONRY","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"7666201147","NonResidential","Other","Other",1973,1,1,86.09999847,76086,NA,3267564,"AVERAGE","REINFORCED CONCRETE",NA,"STEAM","Rect or Slight Irreg","No"
"7666202190","NonResidential","Medical Office","Medical Office",1927,1,5,443,190000,"1",28731502,"GOOD","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"7666202317","NonResidential","Hotel","Hotel",1961,1,4,326.6000061,122309,"8",25453690,"GOOD","WOOD FRAME","Yes","HEAT PUMP","Rect or Slight Irreg","Yes"
"7666202325","Campus","Other","Other",1995,4,3,248.8999939,215476,NA,24017770,"GOOD/EXCELLENT","STRUCTURAL STEEL","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"7666202345","NonResidential","Hotel","Hotel",2003,1,8,204.8999939,254273,"29",26659244,"GOOD/EXCELLENT","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Very Irreg","Yes"
"7666202420","Nonresidential COS","Other","Other - Entertainment/Public Assembly",1980,1,2,541.7000122,69400,NA,14833476,"EXCELLENT","WOOD FRAME","Yes","SPACE HEATERS","Rect or Slight Irreg","Yes"
"7666202495","NonResidential","Mixed Use Property","Restaurant",1900,1,1,286.7000122,62900,NA,10394330,"LOW/AVERAGE","WOOD FRAME",NA,"WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"7666202580","NonResidential","Small- and Mid-Sized Office","Office",1914,1,4,84.5,56500,"98",1380293.625,"AVERAGE/GOOD","MASONRY","Yes","STEAM WITHOUT BOILER","Rect or Slight Irreg","Yes"
"7666202725","NonResidential","Warehouse","Non-Refrigerated Warehouse",2008,1,4,58.40000153,203504,"72",3785282.5,"GOOD","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Very Irreg","Yes"
"0656000045","NonResidential","Small- and Mid-Sized Office","Office",1981,1,4,228.8999939,77662,"57",5007401,"AVERAGE","REINFORCED CONCRETE","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"0656000480","NonResidential","Large Office","Office",1978,1,12,276.6000061,234000,"39",18661606,"AVERAGE/GOOD","STRUCTURAL STEEL","Yes","HEAT PUMP","Rect or Slight Irreg","Yes"
"9301500000","NonResidential","Large Office","Office",1989,1,25,202.5,369996,"74",24755086,"GOOD","STRUCTURAL STEEL","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"0659000070","NonResidential","Retail Store","Retail Store",1925,1,10,173.6999969,693450,"93",40062888,"GOOD","REINFORCED CONCRETE","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"0659000165","NonResidential","Large Office","Office",1976,1,33,189.5,791396,"89",40847752,"AVERAGE/GOOD","REINFORCED CONCRETE","Yes","HOT & CHILLED WATER","Rect or Slight Irreg","Yes"
"0659000235","NonResidential","Large Office","Office",2000,1,23,164.6000061,747747,"90",30985420,"EXCELLENT","STRUCTURAL STEEL","Yes","WARMED AND COOLED AIR","Long Rect or Irreg","Yes"
"0659000350","NonResidential","Small- and Mid-Sized Office","Office",1926,1,10,131.6999969,63409,"90",3444270,"AVERAGE","REINFORCED CONCRETE",NA,"STEAM WITHOUT BOILER","Rect or Slight Irreg","No"
"0659000365","NonResidential","Large Office","Office",1930,1,17,127.8000031,204790,"91",7739699,"AVERAGE","REINFORCED CONCRETE",NA,"STEAM WITHOUT BOILER","Rect or Slight Irreg","No"
"0659000385","NonResidential","Small- and Mid-Sized Office","Office",1916,1,5,191.6999969,73399,"61",3757006,"AVERAGE","REINFORCED CONCRETE","Yes","HEAT PUMP","Rect or Slight Irreg","Yes"
"0659000555","NonResidential","Large Office","Office",1969,1,20,146.6999969,265851,"90",14633233,"AVERAGE","STRUCTURAL STEEL","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"0659000750","NonResidential","Large Office","Office",2009,1,25,142.3999939,758043,"95",27018020,"GOOD","STRUCTURAL STEEL","Yes","COMPLETE HVAC","Very Irreg","Yes"
"0660000080","NonResidential","Large Office","Office",1968,1,12,139.5,206000,"91",8580279,"AVERAGE","STRUCTURAL STEEL","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"0660000650","NonResidential","Large Office","Office",2009,1,36,166.8999939,824887,"97",39523852,"GOOD/EXCELLENT","STRUCTURAL STEEL","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"0660001135","NonResidential","Large Office","Office",1990,1,16,164.6000061,480840,"94",17867002,"AVERAGE/GOOD","STRUCTURAL STEEL","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"0660001215","NonResidential","Other","Other",2004,1,11,530.7000122,299070,NA,65336980,"EXCELLENT","STRUCTURAL STEEL","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"0939000130","NonResidential","Small- and Mid-Sized Office","Office",1900,1,7,141.6000061,89550,"85",3903259.75,"GOOD","MASONRY","Yes","STEAM WITHOUT BOILER","Long Rect or Irreg","Yes"
"0939000150","NonResidential","Small- and Mid-Sized Office","Office",1900,1,6,145.3999939,89355,"66",4178233.5,"AVERAGE/GOOD","MASONRY","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"0939000260","NonResidential","Large Office","Office",1922,1,15,144,388934,"89",18576900,"GOOD","REINFORCED CONCRETE","Yes","STEAM WITHOUT BOILER","Rect or Slight Irreg","Yes"
"0939000335","NonResidential","Large Office","Office",1929,1,22,89.30000305,384302,"98",10062436,"GOOD","REINFORCED CONCRETE","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"0939000355","NonResidential","Large Office","Office",1958,1,17,240.8999939,378525,"69",24906132,"GOOD","STRUCTURAL STEEL","Yes","HEAT PUMP","Rect or Slight Irreg","Yes"
"0939000435","NonResidential","Large Office","Office",1983,1,47,133.5,1323055,"94",44683660,"GOOD/EXCELLENT","STRUCTURAL STEEL","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"0939000475","NonResidential","Large Office","Office",1986,1,41,160.6999969,589921,"84",24603420,"GOOD","STRUCTURAL STEEL","Yes","HEAT PUMP","Rect or Slight Irreg","Yes"
"0939000520","NonResidential","Small- and Mid-Sized Office","Office",1950,1,6,53.90000153,91091,NA,1835804.875,"AVERAGE/GOOD","STRUCTURAL STEEL","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"0942000025","NonResidential","Large Office","Office",1968,1,8,138.5,157941,"81",3743228.5,"GOOD","REINFORCED CONCRETE","Yes","HEAT PUMP","Rect or Slight Irreg","Yes"
"0942000030","NonResidential","Large Office","Office",1991,1,29,108.8000031,635303,"95",18221224,"GOOD/EXCELLENT","STRUCTURAL STEEL","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"0942000045","NonResidential","Large Office","Office",1958,1,6,909.5999756,172842,NA,41399504,"GOOD","STRUCTURAL STEEL","Yes","HEAT PUMP","Rect or Slight Irreg","Yes"
"0942000050","NonResidential","Large Office","Office",1980,1,34,168.3000031,776762,"81",32552428,"GOOD","STRUCTURAL STEEL","Yes","HEAT PUMP","Rect or Slight Irreg","Yes"
"0942000140","NonResidential","Large Office","Office",1972,1,14,142.8000031,186768,"95",9641043,"AVERAGE","REINFORCED CONCRETE","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"0942000300","NonResidential","Large Office","Office",1969,1,49,149,1123435,"89",45163308,"GOOD","STRUCTURAL STEEL","Yes","FORCED AIR UNIT","Approx Square","Yes"
"0942000345","NonResidential","Large Office","Office",2002,1,37,145.3000031,1052469,"93",41213584,"EXCELLENT","STRUCTURAL STEEL","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"0942000365","NonResidential","Large Office","Office",1973,1,42,361.2000122,617684,"28",69519808,"GOOD","STRUCTURAL STEEL","Yes","HOT & CHILLED WATER","Rect or Slight Irreg","Yes"
"0942000550","NonResidential","Large Office","Office",1907,1,8,123.5,201480,"91",8921778,"AVERAGE","REINFORCED CONCRETE","Yes","STEAM WITHOUT BOILER","Rect or Slight Irreg","Yes"
"0942000720","Nonresidential COS","Large Office","Office",1990,1,63,158.1000061,1354987,"89",61576184,"GOOD","STRUCTURAL STEEL","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"0942000750","Nonresidential COS","Large Office","Office",2001,1,14,187.5,310490,NA,21169502,"GOOD","STRUCTURAL STEEL","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"0942000810","Nonresidential COS","Large Office","Office",2003,1,8,178.1000061,199530,"69",13214416,"EXCELLENT","STRUCTURAL STEEL","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"0942001105","NonResidential","Large Office","Office",2006,1,13,119.0999985,372242,"98",13843866,"GOOD","STRUCTURAL STEEL","Yes","COMPLETE HVAC","Long Rect or Irreg","Yes"
"0942001150","NonResidential","Large Office","Office",1909,1,7,65.40000153,114395,"99",2746560.75,"AVERAGE","REINFORCED CONCRETE","Yes","HOT & CHILLED WATER","Rect or Slight Irreg","Yes"
"1142000075","NonResidential","Retail Store","Retail Store",1978,1,2,204.8999939,89200,"83",6461937,"GOOD","MASONRY",NA,"FORCED AIR UNIT","Rect or Slight Irreg","No"
"1142000280","NonResidential","Large Office","Office",1971,1,23,188.3000031,474546,"77",28450436,"GOOD","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"1142000290","NonResidential","Other","Data Center",1969,1,5,2620,36000,"96",30038490,"AVERAGE","REINFORCED CONCRETE","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"1142000530","NonResidential","Large Office","Office",2002,1,6,144.8999939,135051,"88",4426136,"GOOD","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"1142000550","NonResidential","Large Office","Office",2002,1,5,151.8000031,220649,"93",7046345.5,"AVERAGE/GOOD","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"0660001580","NonResidential","Self-Storage Facility","Self-Storage Facility",1964,1,5,29.29999924,93660,NA,873221.875,"LOW COST","REINFORCED CONCRETE",NA,"WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"0660002054","NonResidential","Large Office","Office",1980,1,18,218.3999939,413715,"79",24224888,"GOOD","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"0660002381","NonResidential","Mixed Use Property","Parking",2000,1,11,150.8999939,381381,"94",9765777,"GOOD","STRUCTURAL STEEL","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"0660002410","NonResidential","Large Office","Office",1988,1,20,227.8999939,497513,"65",26823218,"GOOD","STRUCTURAL STEEL","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"0694000205","NonResidential","Large Office","Office",1979,1,24,187.3999939,543876,"79",25307744,"AVERAGE/GOOD","STRUCTURAL STEEL","Yes","HEAT PUMP","Rect or Slight Irreg","Yes"
"0695000135","NonResidential","Mixed Use Property","Laboratory",1980,1,4,343.6000061,109347,NA,8218155.5,"AVERAGE","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"0695000335","NonResidential","Large Office","Office",1982,1,6,233.3000031,396626,"64",20361158,"AVERAGE/GOOD","STRUCTURAL STEEL","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"0696000175","NonResidential","Large Office","Office",2002,1,6,235.1000061,287471,"74",14913424,"GOOD","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"0697000064","NonResidential","Large Office","Office",1947,1,3,112.4000015,192630,"94",5357833,"AVERAGE","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"0698000040","NonResidential","Large Office","Office",1984,1,8,506.1000061,253103,"3",29949248,"AVERAGE/GOOD","STRUCTURAL STEEL","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"0767000060","NonResidential","Supermarket / Grocery Store","Supermarket/Grocery Store",1956,1,1,518.7999878,60880,"54",14293972,"AVERAGE","MASONRY",NA,"HEAT PUMP","Rect or Slight Irreg","Yes"
"0939000025","NonResidential","Small- and Mid-Sized Office","Office",1900,1,5,143.1999969,50176,"77",2933288.75,"AVERAGE","MASONRY","Yes","STEAM WITHOUT BOILER","Rect or Slight Irreg","Yes"
"0939000060","NonResidential","Large Office","Office",1912,1,42,182.6000061,304346,"72",23262244,"AVERAGE/GOOD","REINFORCED CONCRETE","Yes","HOT & CHILLED WATER","Rect or Slight Irreg","Yes"
"0001800113","NonResidential","Warehouse","Non-Refrigerated Warehouse",1977,1,1,20.79999924,128800,"97",1809101.5,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"0002400002","NonResidential","Large Office","Office",1927,1,8,158,321945,"76",13656587,"AVERAGE/GOOD","STRUCTURAL STEEL","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"0002400002","NonResidential","Large Office","Office",1964,1,22,182.6999969,336330,"77",18967014,"AVERAGE/GOOD","STRUCTURAL STEEL","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"0002400002","NonResidential","Large Office","Office",1960,1,21,202.1000061,298426,"79",27076922,"AVERAGE/GOOD","STRUCTURAL STEEL","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"0002400003","NonResidential","Large Office","Office",1976,1,42,197.6000061,635824,"69",48479988,NA,NA,NA,NA,NA,NA
"0002400003","NonResidential","Hotel","Hotel",1923,1,12,210.1999969,542305,"45",56485204,NA,NA,NA,NA,NA,NA
"0003600052","NonResidential","Retail Store","Retail Store",1980,1,2,113.1999969,291940,"80",11688601,"AVERAGE","MASONRY",NA,"WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"0164000120","NonResidential","Warehouse","Non-Refrigerated Warehouse",1960,1,1,19.79999924,52311,"96",930611.875,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"0209000030","NonResidential","Other","Parking",2009,1,5,135.1999969,141131,NA,3085814,"GOOD/EXCELLENT","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Long Rect or Irreg","Yes"
"0209000050","NonResidential","Large Office","Office",2001,1,5,176.1000061,176532,"60",5803409,"GOOD","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"0467000050","NonResidential","Warehouse","Non-Refrigerated Warehouse",1973,1,1,191.8000031,52500,"2",3989399,"LOW/AVERAGE","PREFAB STEEL",NA,"SPACE HEATERS","Rect or Slight Irreg",NA
"0467000420","NonResidential","Warehouse","Non-Refrigerated Warehouse",1959,1,2,151.1999969,57300,"55",4560492,"LOW/AVERAGE","MASONRY",NA,"HOT WATER","Rect or Slight Irreg","Yes"
"0653000250","NonResidential","Large Office","Office",1916,1,6,154.1999969,350310,"90",18102026,"GOOD","REINFORCED CONCRETE","Yes","HOT & CHILLED WATER","Rect or Slight Irreg","Yes"
"1974700120","NonResidential","Large Office","Office",1988,1,55,140.1999969,1400000,"92",53079164,"EXCELLENT","STRUCTURAL STEEL","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"1975700025","NonResidential","Hotel","Hotel",1930,1,21,220.6000061,305548,"58",33729336,"GOOD","REINFORCED CONCRETE","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"1975700080","NonResidential","Large Office","Office",1989,1,46,157.3000031,1536606,"89",56606136,"EXCELLENT","STRUCTURAL STEEL","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"1975700095","NonResidential","Large Office","Office",1958,1,10,111.0999985,135918,"91",6423556.5,"AVERAGE/GOOD","REINFORCED CONCRETE","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"1975700115","NonResidential","Retail Store","Retail Store",1914,1,4,252.1000061,79957,"25",5252131,"AVERAGE","REINFORCED CONCRETE","Yes","HEAT PUMP","Rect or Slight Irreg","Yes"
"1975700125","NonResidential","Large Office","Office",1921,1,4,171.5,127268,"71",7711757.5,"AVERAGE","REINFORCED CONCRETE","Yes","HOT WATER","Rect or Slight Irreg","Yes"
"1975700160","NonResidential","Large Office","Office",1983,1,29,139,5e+05,"93",18848780,"AVERAGE/GOOD","STRUCTURAL STEEL","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"1975700240","NonResidential","Large Office","Office",1984,1,6,275.8999939,109830,"45",7335905.5,"EXCELLENT","STRUCTURAL STEEL","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"1975700305","NonResidential","Large Office","Office",1910,1,10,204.1000061,130513,"49",11651200,"GOOD","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
